Frame,Wheelset,Frame_Flat_Time,Frame_Climb_Time,Frame_Aero_St,Frame_Weight_St,Frame_Price,Frame_Type,Frame_Level,Wheel_Flat_Time,Wheel_Climb_Time,Wheel_Aero_St,Wheel_Weight_St,Wheel_Price,Wheel_Level,Flat_Time,Climb_Time
Factor One,Campy Bora 35,3084.5,2966,3,3,426000,Standard,8,3085.5,2961.5,2,4,248500,33,3086.073883243481,2964.5002168767105
Focus Izalco,Campy Bora 35,3082.5,2950,3,3,426000,Standard,8,3085.5,2961.5,2,4,248500,33,3082.5924017620036,2948.5002168767064
Giant TCR Disc,Campy Bora 35,3091,2959,2,3,305300,Standard,8,3085.5,2961.5,2,4,248500,33,3091.8146239842245,2957.5002168767082
Cann EVO,Campy Bora 35,3093,2934.5,2,4,213000,Standard,9,3085.5,2961.5,2,4,248500,33,3092.0954881817597,2933.000216876704
Rid Noah Fast,Campy Bora 35,3083.5,2964.5,3,3,426000,Standard,9,3085.5,2961.5,2,4,248500,33,3084.774500527433,2963.0002168767096
Canyon Aero 2021,Campy Bora 35,3079,2941,3,3,568000,Standard,10,3085.5,2961.5,2,4,248500,33,3077.789932626205,2939.5002168767037
Canyon Ult,Campy Bora 35,3093,2940,2,4,461500,Standard,10,3085.5,2961.5,2,4,248500,33,3092.4689449718817,2938.500216876705
Specialized Shiv,Campy Bora 35,2998,3011,4,1,710000,TT,10,3085.5,2961.5,2,4,248500,33,2988.0121548484503,3009.500216876685
Specialized Shiv S-Works,Campy Bora 35,2998,3002,4,1,852000,TT,10,3085.5,2961.5,2,4,248500,33,2987.4010437373418,3000.500216876683
Spec Tarmac Pro,Campy Bora 35,3093,2936,2,4,408300,Standard,11,3085.5,2961.5,2,4,248500,33,3092.197340033611,2934.5002168767046
Cann Synapse,Campy Bora 35,3093.5,2951,2,3,298200,Standard,12,3085.5,2961.5,2,4,248500,33,3094.2652412681755,2949.5002168767082
Van Rysel EDR,Campy Bora 35,3094.5,2960,2,3,326600,Standard,12,3085.5,2961.5,2,4,248500,33,3096.0738832434818,2958.50021687671
Cervelo S3D,Campy Bora 35,3083.5,2972.5,3,2,468600,Standard,13,3085.5,2961.5,2,4,248500,33,3085.7683276879243,2971.0002168767114
Giant TCR,Campy Bora 35,3091.5,2945.5,3,3,745500,Standard,14,3085.5,2961.5,2,4,248500,33,3093.0646239842226,2944.0002168767096
Spec Allez Spr,Campy Bora 35,3083,2953,3,3,127800,Standard,14,3085.5,2961.5,2,4,248500,33,3083.394870897805,2951.5002168767073
Cervelo P5,Campy Bora 35,2991,3003.5,4,1,710000,TT,15,3085.5,2961.5,2,4,248500,33,2979.1201795398138,3002.0002168766805
Bridgestn SR9s,Campy Bora 35,3093,2937.5,2,4,511200,Standard,15,3085.5,2961.5,2,4,248500,33,3092.2991918854623,2936.0002168767046
Moots Vamoots,Campy Bora 35,3094.5,2975,2,2,852000,Standard,15,3085.5,2961.5,2,4,248500,33,3097.5430190459474,2973.5002168767132
Mosaic RT-1d,Campy Bora 35,3094.5,2975,2,2,852000,Standard,15,3085.5,2961.5,2,4,248500,33,3097.5430190459474,2973.5002168767132
Ventum One,Campy Bora 35,2994.5,3035,3,3,638900,Standard,15,3085.5,2961.5,2,4,248500,33,2982.9812906509223,3033.5002168766823
Chapter2 Rere,Campy Bora 35,3088,2963,3,3,355000,Standard,16,3085.5,2961.5,2,4,248500,33,3090.0615375644675,2961.5002168767114
Parlee ESX,Campy Bora 35,3091.5,2959.5,3,3,603500,Standard,16,3085.5,2961.5,2,4,248500,33,3094.01524126817,2958.0002168767123
Quintana Roo V-PR,Campy Bora 35,2998,3010,4,1,638600,TT,16,3085.5,2961.5,2,4,248500,33,2987.944253613883,3008.5002168766846
Scott Foil,Campy Bora 35,3088,2952.5,3,3,781000,Standard,17,3085.5,2961.5,2,4,248500,33,3089.3485746015067,2951.0002168767096
Scott Plasma,Campy Bora 35,2998,3003,4,1,852000,TT,17,3085.5,2961.5,2,4,248500,33,2987.468944971909,3001.500216876683
Chapter2 Toa,Campy Bora 35,3080,2943,3,3,426000,Standard,18,3085.5,2961.5,2,4,248500,33,3079.123265959538,2941.500216876704
Colnago V3RS,Campy Bora 35,3094,2951.5,2,3,695800,Standard,18,3085.5,2961.5,2,4,248500,33,3094.8979573175575,2950.0002168767082
Spec Venge,Campy Bora 35,3080,2963,3,3,461500,Standard,18,3085.5,2961.5,2,4,248500,33,3080.4812906508914,2961.500216876708
Specialized Shiv Disc,Campy Bora 35,2986,3011,4,1,994000,TT,18,3085.5,2961.5,2,4,248500,33,2973.6417844780863,3009.5002168766796
BMC SLR01,Campy Bora 35,3093.5,2947,2,3,376200,Standard,19,3085.5,2961.5,2,4,248500,33,3093.993636329905,2945.5002168767073
Canyon Ult CFR,Campy Bora 35,3092,2935,2,4,639000,Standard,19,3085.5,2961.5,2,4,248500,33,3090.931907934847,2933.5002168767037
Uran Nuclear,Campy Bora 35,3077,2949,3,3,184500,Standard,19,3085.5,2961.5,2,4,248500,33,3075.938080774353,2947.500216876704
Felt FR,Campy Bora 35,3090,2940,3,3,851900,Standard,20,3085.5,2961.5,2,4,248500,33,3090.894870897804,2938.5002168767082
Trek Madone,Campy Bora 35,3079,2952,3,3,887500,Standard,20,3085.5,2961.5,2,4,248500,33,3078.53684620645,2950.5002168767055
Canyon Speedmax,Campy Bora 35,2998,3012.5,4,1,710000,TT,21,3085.5,2961.5,2,4,248500,33,2988.1140067003025,3011.000216876685
BMC Road,Campy Bora 35,3094.5,2964,2,3,780900,Standard,21,3085.5,2961.5,2,4,248500,33,3096.3454881817524,2962.500216876711
Giant Propel,Campy Bora 35,3081.5,2954.5,3,3,816500,Standard,22,3085.5,2961.5,2,4,248500,33,3081.7004264533616,2953.000216876707
Liv Langma Disc,Campy Bora 35,3089.5,2945,3,3,745500,Standard,22,3085.5,2961.5,2,4,248500,33,3090.635611638545,2943.5002168767087
Canyon Aero,Campy Bora 35,3081.5,2960,3,3,532500,Standard,23,3085.5,2961.5,2,4,248500,33,3082.0738832434845,2958.500216876708
BMC Time Machine,Campy Bora 35,2998,3012,4,1,781000,TT,24,3085.5,2961.5,2,4,248500,33,2988.0800560830185,3010.500216876685
Cervelo R5,Campy Bora 35,3093.5,2941.5,2,4,461500,Standard,24,3085.5,2961.5,2,4,248500,33,3093.1695622558327,2940.0002168767055
Pin Dogma 65.1,Campy Bora 35,3091.5,2972,4,1,923000,TT,25,3085.5,2961.5,2,4,248500,33,3097.33314250273,2970.5002168767196
Cervelo S5,Campy Bora 35,3079,2950,3,3,603500,Standard,25,3085.5,2961.5,2,4,248500,33,3078.4010437373145,2948.500216876705
Canyon Speedmax CF SLX,Campy Bora 35,2981,3009,4,1,891000,TT,26,3085.5,2961.5,2,4,248500,33,2967.518327687966,3007.500216876677
BMC TeamMach,Campy Bora 35,3089.5,2942.5,3,3,832900,Standard,26,3085.5,2961.5,2,4,248500,33,3090.4658585521256,2941.0002168767082
Trek Emonda SL,Campy Bora 35,3094,2943,2,3,142000,Standard,26,3085.5,2961.5,2,4,248500,33,3094.320796823732,2941.5002168767064
Cann SystemSix,Campy Bora 35,3080,2964.5,3,3,497000,Standard,27,3085.5,2961.5,2,4,248500,33,3080.5831425027436,2963.0002168767082
Cervelo S5 2020,Campy Bora 35,3077,2949,3,3,852000,Standard,27,3085.5,2961.5,2,4,248500,33,3075.938080774353,2947.500216876704
Cube Aerium,Campy Bora 35,2998.5,3010.5,4,1,248500,TT,28,3085.5,2961.5,2,4,248500,33,2988.576969663265,3009.0002168766846
Parlee RZ7,Campy Bora 35,3086,2961,3,3,511200,Standard,28,3085.5,2961.5,2,4,248500,33,3087.5306733669386,2959.5002168767105
Pin Dogma F10,Campy Bora 35,3086,2952.5,3,2,603500,Standard,29,3085.5,2961.5,2,4,248500,33,3087.4041301570633,2951.000216876709
Pinarello Bolide,Campy Bora 35,2999,3020,3,3,958500,Standard,29,3085.5,2961.5,2,4,248500,33,2987.351661021293,3018.500216876682
Spec Amira,Campy Bora 35,3093.5,2946,2,3,142000,Standard,31,3085.5,2961.5,2,4,248500,33,3093.9257350953367,2944.5002168767073
Spec Amira S-Works,Campy Bora 35,3093.5,2940,2,4,355000,Standard,31,3085.5,2961.5,2,4,248500,33,3093.0677104039805,2938.500216876705
Zwift Aero,Campy Bora 35,3085,2968,4,1,482800,TT,31,3085.5,2961.5,2,4,248500,33,3089.277586947179,2966.500216876716
Cube Lite,Campy Bora 35,3094,2942,2,3,177500,Standard,32,3085.5,2961.5,2,4,248500,33,3094.252895589165,2940.5002168767064
Cube Lite C:68X,Campy Bora 35,3093,2936,2,4,373500,Standard,32,3085.5,2961.5,2,4,248500,33,3092.197340033611,2934.5002168767046
Pin Dogma F12,Campy Bora 35,3083,2949,3,4,1029500,Standard,32,3085.5,2961.5,2,4,248500,33,3082.6726486755842,2947.5002168767064
Trek Speed Concept SLR 9,Campy Bora 35,2985.5,3042,4,1,958500,TT,32,3085.5,2961.5,2,4,248500,33,2975.1479573175866,3040.5002168766846
Scott Plasma RC Ultimate,Campy Bora 35,2983,3001,4,1,1136000,TT,33,3085.5,2961.5,2,4,248500,33,2969.3701795398183,2999.5002168766764
Scott Addict RC,Campy Bora 35,3082.5,2935,3,4,852000,Standard,33,3085.5,2961.5,2,4,248500,33,3081.123265959538,2933.5002168767032
Spec Venge S-Works,Campy Bora 35,3077,2946,3,3,798800,Standard,33,3085.5,2961.5,2,4,248500,33,3075.7343770706493,2944.5002168767037
Felt IA 2.0,Campy Bora 35,2983,3001,4,1,1136000,TT,34,3085.5,2961.5,2,4,248500,33,2969.3701795398183,2999.5002168766764
Felt AR,Campy Bora 35,3077,2946,3,3,639000,Standard,34,3085.5,2961.5,2,4,248500,33,3075.7343770706493,2944.5002168767037
Spec Aethos,Campy Bora 35,3093,2930,2,4,923000,Standard,34,3085.5,2961.5,2,4,248500,33,3091.789932626205,2928.5002168767032
Diamondback Andean,Campy Bora 35,2998,3007.5,4,1,572900,TT,35,3085.5,2961.5,2,4,248500,33,2987.7745005274637,3006.000216876684
Cann SuperSix EVO,Campy Bora 35,3090,2940,3,4,816500,Standard,36,3085.5,2961.5,2,4,248500,33,3090.444253613854,2938.500216876708
Felt IA,Campy Bora 35,2984,3009.5,4,1,1065000,TT,37,3085.5,2961.5,2,4,248500,33,2971.1448708978414,3008.000216876678
Pin Dogma F8,Campy Bora 35,3091,2955,3,3,710000,Standard,39,3085.5,2961.5,2,4,248500,33,3093.1109202805164,2953.5002168767114
Zwift Buffalo,Campy Bora 35,3106,3065.5,1,1,9500,Standard,40,3085.5,2961.5,2,4,248500,33,3116.3424017619764,3064.0002168767314
CADEX Tri,Campy Bora 35,2976.5,3006.5,4,1,1029500,TT,42,3085.5,2961.5,2,4,248500,33,2961.9596857126608,3005.000216876674
Zwift Safety,Campy Bora 35,3097,3006.5,2,2,3550000,Standard,44,3085.5,2961.5,2,4,248500,33,3102.675735095322,3005.0002168767205
Cervelo PX-Series,Campy Bora 35,2984.5,3010,4,1,1065000,TT,45,3085.5,2961.5,2,4,248500,33,2971.7775869472234,3008.500216876678
Zwift TT,Campy Bora 35,3016,3027,4,1,0,TT,0,3085.5,2961.5,2,4,248500,33,3010.6541301570796,3025.5002168766955
Pinarello Bolide TT,Zipp 808/Super9,2999,3021,3,3,0,Standard,0,3034,2979,4,1,1075700,35,2937.1504145197055,3031.390342518876
Spec Tarmac,Zipp 808/Super9,3093.5,2941,2,4,0,Standard,0,3034,2979,4,1,1075700,35,3042.866463902393,2951.3903425188996
Trek Emonda,Zipp 808/Super9,3093.5,2938,2,4,0,Standard,0,3034,2979,4,1,1075700,35,3042.6627601986906,2948.3903425188987
Zwift Carbon,Zipp 808/Super9,3096,2987,2,3,0,Standard,0,3034,2979,4,1,1075700,35,3049.4343651369504,2997.3903425189096
Cann CAAD12,Zipp 808/Super9,3095,2970.5,2,2,184500,Standard,2,3034,2979,4,1,1075700,35,3047.567081186336,2980.8903425189064
Rid Helium,Zipp 808/Super9,3094,2958,2,3,461500,Standard,3,3034,2979,4,1,1075700,35,3045.070167606093,2968.3903425189033
Spec Allez,Zipp 808/Super9,3094.5,2973.5,2,2,127800,Standard,4,3034,2979,4,1,1075700,35,3047.1720194579407,2983.890342518907
Spec Roub,Zipp 808/Super9,3094,2955,2,3,461500,Standard,5,3034,2979,4,1,1075700,35,3044.8664639023896,2965.390342518903
Spec Roub S-Works,Zipp 808/Super9,3093,2946.5,2,3,745500,Standard,5,3034,2979,4,1,1075700,35,3043.0917725443674,2956.890342518901
Spec Ruby,Zipp 808/Super9,3094,2955,2,3,461500,Standard,5,3034,2979,4,1,1075700,35,3044.8664639023896,2965.390342518903
Spec Ruby S-Works,Zipp 808/Super9,3093.5,2946.5,2,3,745500,Standard,5,3034,2979,4,1,1075700,35,3043.690537976466,2956.890342518901
Spec Tarmac SL7,Zipp 808/Super9,3090,2958,3,3,674500,Standard,5,3034,2979,4,1,1075700,35,3041.8479453838686,2968.390342518905
Chapter2 Tere,Zipp 808/Super9,3093.5,2941.5,2,4,390500,Standard,6,3034,2979,4,1,1075700,35,3042.9004145196773,2951.8903425188996
Ribble End,Zipp 808/Super9,3087,2966,3,3,390500,Standard,7,3034,2979,4,1,1075700,35,3038.7985626678187,2976.3903425189055
Zwift Steel,Zipp 808/Super9,3099.5,2995.5,1,2,142000,Standard,7,3034,2979,4,1,1075700,35,3053.0855997048516,3005.890342518909
Factor One,Zipp 808/Super9,3084.5,2966,3,3,426000,Standard,8,3034,2979,4,1,1075700,35,3035.8047355073263,2976.390342518904
Focus Izalco,Zipp 808/Super9,3082.5,2950,3,3,426000,Standard,8,3034,2979,4,1,1075700,35,3032.323254025849,2960.3903425189
Giant TCR Disc,Zipp 808/Super9,3091,2959,2,3,305300,Standard,8,3034,2979,4,1,1075700,35,3041.545476248069,2969.3903425189023
Cann EVO,Zipp 808/Super9,3093,2934.5,2,4,213000,Standard,9,3034,2979,4,1,1075700,35,3041.8263404456043,2944.8903425188983
Rid Noah Fast,Zipp 808/Super9,3083.5,2964.5,3,3,426000,Standard,9,3034,2979,4,1,1075700,35,3034.5053527912773,2974.8903425189033
Canyon Aero 2021,Zipp 808/Super9,3079,2941,3,3,568000,Standard,10,3034,2979,4,1,1075700,35,3027.5207848900495,2951.3903425188973
Canyon Ult,Zipp 808/Super9,3093,2940,2,4,461500,Standard,10,3034,2979,4,1,1075700,35,3042.199797235727,2950.390342518899
Specialized Shiv,Zipp 808/Super9,2998,3011,4,1,710000,TT,10,3034,2979,4,1,1075700,35,2937.743007112296,3021.3903425188787
Specialized Shiv S-Works,Zipp 808/Super9,2998,3002,4,1,852000,TT,10,3034,2979,4,1,1075700,35,2937.1318960011863,3012.390342518877
Spec Tarmac Pro,Zipp 808/Super9,3093,2936,2,4,408300,Standard,11,3034,2979,4,1,1075700,35,3041.9281922974565,2946.3903425188987
Cann Synapse,Zipp 808/Super9,3093.5,2951,2,3,298200,Standard,12,3034,2979,4,1,1075700,35,3043.996093532021,2961.390342518902
Van Rysel EDR,Zipp 808/Super9,3094.5,2960,2,3,326600,Standard,12,3034,2979,4,1,1075700,35,3045.8047355073263,2970.3903425189037
Cervelo S3D,Zipp 808/Super9,3083.5,2972.5,3,2,468600,Standard,13,3034,2979,4,1,1075700,35,3035.4991799517697,2982.8903425189055
Giant TCR,Zipp 808/Super9,3091.5,2945.5,3,3,745500,Standard,14,3034,2979,4,1,1075700,35,3042.795476248067,2955.8903425189033
Spec Allez Spr,Zipp 808/Super9,3083,2953,3,3,127800,Standard,14,3034,2979,4,1,1075700,35,3033.1257231616505,2963.390342518901
Cervelo P5,Zipp 808/Super9,2991,3003.5,4,1,710000,TT,15,3034,2979,4,1,1075700,35,2928.8510318036583,3013.890342518874
Bridgestn SR9s,Zipp 808/Super9,3093,2937.5,2,4,511200,Standard,15,3034,2979,4,1,1075700,35,3042.0300441493077,2947.8903425188987
Moots Vamoots,Zipp 808/Super9,3094.5,2975,2,2,852000,Standard,15,3034,2979,4,1,1075700,35,3047.273871309792,2985.390342518907
Mosaic RT-1d,Zipp 808/Super9,3094.5,2975,2,2,852000,Standard,15,3034,2979,4,1,1075700,35,3047.273871309792,2985.390342518907
Ventum One,Zipp 808/Super9,2994.5,3035,3,3,638900,Standard,15,3034,2979,4,1,1075700,35,2932.712142914767,3045.390342518876
Chapter2 Rere,Zipp 808/Super9,3088,2963,3,3,355000,Standard,16,3034,2979,4,1,1075700,35,3039.792389828313,2973.390342518905
Parlee ESX,Zipp 808/Super9,3091.5,2959.5,3,3,603500,Standard,16,3034,2979,4,1,1075700,35,3043.7460935320155,2969.890342518906
Quintana Roo V-PR,Zipp 808/Super9,2998,3010,4,1,638600,TT,16,3034,2979,4,1,1075700,35,2937.6751058777277,3020.3903425188782
Scott Foil,Zipp 808/Super9,3088,2952.5,3,3,781000,Standard,17,3034,2979,4,1,1075700,35,3039.079426865352,2962.8903425189033
Scott Plasma,Zipp 808/Super9,2998,3003,4,1,852000,TT,17,3034,2979,4,1,1075700,35,2937.1997972357544,3013.390342518877
Chapter2 Toa,Zipp 808/Super9,3080,2943,3,3,426000,Standard,18,3034,2979,4,1,1075700,35,3028.8541182233826,2953.390342518898
Colnago V3RS,Zipp 808/Super9,3094,2951.5,2,3,695800,Standard,18,3034,2979,4,1,1075700,35,3044.628809581403,2961.8903425189023
Spec Venge,Zipp 808/Super9,3080,2963,3,3,461500,Standard,18,3034,2979,4,1,1075700,35,3030.212142914737,2973.3903425189014
Specialized Shiv Disc,Zipp 808/Super9,2986,3011,4,1,994000,TT,18,3034,2979,4,1,1075700,35,2923.3726367419317,3021.3903425188732
BMC SLR01,Zipp 808/Super9,3093.5,2947,2,3,376200,Standard,19,3034,2979,4,1,1075700,35,3043.7244885937494,2957.390342518901
Canyon Ult CFR,Zipp 808/Super9,3092,2935,2,4,639000,Standard,19,3034,2979,4,1,1075700,35,3040.6627601986916,2945.390342518898
Uran Nuclear,Zipp 808/Super9,3077,2949,3,3,184500,Standard,19,3034,2979,4,1,1075700,35,3025.6689330381973,2959.390342518898
Felt FR,Zipp 808/Super9,3090,2940,3,3,851900,Standard,20,3034,2979,4,1,1075700,35,3040.6257231616496,2950.390342518902
Trek Madone,Zipp 808/Super9,3079,2952,3,3,887500,Standard,20,3034,2979,4,1,1075700,35,3028.2676984702944,2962.390342518899
Canyon Speedmax,Zipp 808/Super9,2998,3012.5,4,1,710000,TT,21,3034,2979,4,1,1075700,35,2937.844858964147,3022.8903425188787
BMC Road,Zipp 808/Super9,3094.5,2964,2,3,780900,Standard,21,3034,2979,4,1,1075700,35,3046.076340445597,2974.3903425189046
Giant Propel,Zipp 808/Super9,3081.5,2954.5,3,3,816500,Standard,22,3034,2979,4,1,1075700,35,3031.431278717207,2964.8903425189005
Liv Langma Disc,Zipp 808/Super9,3089.5,2945,3,3,745500,Standard,22,3034,2979,4,1,1075700,35,3040.3664639023896,2955.3903425189023
Canyon Aero,Zipp 808/Super9,3081.5,2960,3,3,532500,Standard,23,3034,2979,4,1,1075700,35,3031.804735507329,2970.3903425189014
BMC Time Machine,Zipp 808/Super9,2998,3012,4,1,781000,TT,24,3034,2979,4,1,1075700,35,2937.810908346863,3022.3903425188787
Cervelo R5,Zipp 808/Super9,3093.5,2941.5,2,4,461500,Standard,24,3034,2979,4,1,1075700,35,3042.9004145196773,2951.8903425188996
Pin Dogma 65.1,Zipp 808/Super9,3091.5,2972,4,1,923000,TT,25,3034,2979,4,1,1075700,35,3047.0639947665754,2982.3903425189133
Cervelo S5,Zipp 808/Super9,3079,2950,3,3,603500,Standard,25,3034,2979,4,1,1075700,35,3028.131896001159,2960.3903425188987
Canyon Speedmax CF SLX,Zipp 808/Super9,2981,3009,4,1,891000,TT,26,3034,2979,4,1,1075700,35,2917.2491799518107,3019.3903425188705
BMC TeamMach,Zipp 808/Super9,3089.5,2942.5,3,3,832900,Standard,26,3034,2979,4,1,1075700,35,3040.19671081597,2952.890342518902
Trek Emonda SL,Zipp 808/Super9,3094,2943,2,3,142000,Standard,26,3034,2979,4,1,1075700,35,3044.0516490875775,2953.3903425189005
Cann SystemSix,Zipp 808/Super9,3080,2964.5,3,3,497000,Standard,27,3034,2979,4,1,1075700,35,3030.313994766588,2974.890342518902
Cervelo S5 2020,Zipp 808/Super9,3077,2949,3,3,852000,Standard,27,3034,2979,4,1,1075700,35,3025.6689330381973,2959.390342518898
Cube Aerium,Zipp 808/Super9,2998.5,3010.5,4,1,248500,TT,28,3034,2979,4,1,1075700,35,2938.3078219271106,3020.8903425188782
Parlee RZ7,Zipp 808/Super9,3086,2961,3,3,511200,Standard,28,3034,2979,4,1,1075700,35,3037.261525630783,2971.390342518904
Pin Dogma F10,Zipp 808/Super9,3086,2952.5,3,2,603500,Standard,29,3034,2979,4,1,1075700,35,3037.134982420908,2962.8903425189033
Pinarello Bolide,Zipp 808/Super9,2999,3020,3,3,958500,Standard,29,3034,2979,4,1,1075700,35,2937.0825132851382,3030.3903425188755
Spec Amira,Zipp 808/Super9,3093.5,2946,2,3,142000,Standard,31,3034,2979,4,1,1075700,35,3043.656587359182,2956.390342518901
Spec Amira S-Works,Zipp 808/Super9,3093.5,2940,2,4,355000,Standard,31,3034,2979,4,1,1075700,35,3042.798562667826,2950.390342518899
Zwift Aero,Zipp 808/Super9,3085,2968,4,1,482800,TT,31,3034,2979,4,1,1075700,35,3039.0084392110234,2978.3903425189096
Cube Lite,Zipp 808/Super9,3094,2942,2,3,177500,Standard,32,3034,2979,4,1,1075700,35,3043.9837478530094,2952.3903425189005
Cube Lite C:68X,Zipp 808/Super9,3093,2936,2,4,373500,Standard,32,3034,2979,4,1,1075700,35,3041.9281922974565,2946.3903425188987
Pin Dogma F12,Zipp 808/Super9,3083,2949,3,4,1029500,Standard,32,3034,2979,4,1,1075700,35,3032.4035009394297,2959.3903425189
Trek Speed Concept SLR 9,Zipp 808/Super9,2985.5,3042,4,1,958500,TT,32,3034,2979,4,1,1075700,35,2924.878809581432,3052.3903425188782
Scott Plasma RC Ultimate,Zipp 808/Super9,2983,3001,4,1,1136000,TT,33,3034,2979,4,1,1075700,35,2919.1010318036638,3011.39034251887
Scott Addict RC,Zipp 808/Super9,3082.5,2935,3,4,852000,Standard,33,3034,2979,4,1,1075700,35,3030.8541182233835,2945.390342518897
Spec Venge S-Works,Zipp 808/Super9,3077,2946,3,3,798800,Standard,33,3034,2979,4,1,1075700,35,3025.465229334495,2956.3903425188973
Felt IA 2.0,Zipp 808/Super9,2983,3001,4,1,1136000,TT,34,3034,2979,4,1,1075700,35,2919.1010318036638,3011.39034251887
Felt AR,Zipp 808/Super9,3077,2946,3,3,639000,Standard,34,3034,2979,4,1,1075700,35,3025.465229334495,2956.3903425188973
Spec Aethos,Zipp 808/Super9,3093,2930,2,4,923000,Standard,34,3034,2979,4,1,1075700,35,3041.5207848900495,2940.3903425188973
Diamondback Andean,Zipp 808/Super9,2998,3007.5,4,1,572900,TT,35,3034,2979,4,1,1075700,35,2937.505352791309,3017.890342518878
Cann SuperSix EVO,Zipp 808/Super9,3090,2940,3,4,816500,Standard,36,3034,2979,4,1,1075700,35,3040.1751058776995,2950.3903425189014
Felt IA,Zipp 808/Super9,2984,3009.5,4,1,1065000,TT,37,3034,2979,4,1,1075700,35,2920.875723161686,3019.890342518872
Pin Dogma F8,Zipp 808/Super9,3091,2955,3,3,710000,Standard,39,3034,2979,4,1,1075700,35,3042.841772544362,2965.390342518905
Zwift Buffalo,Zipp 808/Super9,3106,3065.5,1,1,9500,Standard,40,3034,2979,4,1,1075700,35,3066.073254025822,3075.8903425189255
CADEX Tri,Zipp 808/Super9,2976.5,3006.5,4,1,1029500,TT,42,3034,2979,4,1,1075700,35,2911.6905379765053,3016.890342518868
Zwift Safety,Zipp 808/Super9,3097,3006.5,2,2,3550000,Standard,44,3034,2979,4,1,1075700,35,3052.4065873591676,3016.890342518914
Cervelo PX-Series,Zipp 808/Super9,2984.5,3010,4,1,1065000,TT,45,3034,2979,4,1,1075700,35,2921.508439211068,3020.390342518872
Zwift TT,Zipp 808/Super9,3016,3027,4,1,0,TT,0,3034,2979,4,1,1075700,35,2960.384982420925,3037.390342518889
Pinarello Bolide TT,Zipp 858,2999,3021,3,3,0,Standard,0,3039,2967,4,1,312400,37,2941.559104012068,3020.4295828292998
Spec Tarmac,Zipp 858,3093.5,2941,2,4,0,Standard,0,3039,2967,4,1,312400,37,3047.2751533947558,2940.4295828293234
Trek Emonda,Zipp 858,3093.5,2938,2,4,0,Standard,0,3039,2967,4,1,312400,37,3047.0714496910527,2937.4295828293225
Zwift Carbon,Zipp 858,3096,2987,2,3,0,Standard,0,3039,2967,4,1,312400,37,3053.8430546293125,2986.4295828293334
Cann CAAD12,Zipp 858,3095,2970.5,2,2,184500,Standard,2,3039,2967,4,1,312400,37,3051.975770678698,2969.9295828293302
Rid Helium,Zipp 858,3094,2958,2,3,461500,Standard,3,3039,2967,4,1,312400,37,3049.478857098455,2957.429582829327
Spec Allez,Zipp 858,3094.5,2973.5,2,2,127800,Standard,4,3039,2967,4,1,312400,37,3051.5807089503032,2972.9295828293307
Spec Roub,Zipp 858,3094,2955,2,3,461500,Standard,5,3039,2967,4,1,312400,37,3049.275153394752,2954.4295828293266
Spec Roub S-Works,Zipp 858,3093,2946.5,2,3,745500,Standard,5,3039,2967,4,1,312400,37,3047.5004620367295,2945.9295828293248
Spec Ruby,Zipp 858,3094,2955,2,3,461500,Standard,5,3039,2967,4,1,312400,37,3049.275153394752,2954.4295828293266
Spec Ruby S-Works,Zipp 858,3093.5,2946.5,2,3,745500,Standard,5,3039,2967,4,1,312400,37,3048.0992274688283,2945.9295828293248
Spec Tarmac SL7,Zipp 858,3090,2958,3,3,674500,Standard,5,3039,2967,4,1,312400,37,3046.2566348762307,2957.429582829329
Chapter2 Tere,Zipp 858,3093.5,2941.5,2,4,390500,Standard,6,3039,2967,4,1,312400,37,3047.30910401204,2940.9295828293234
